compound_entity	drugbank_id	drug_name	relation	disease_entity	umls_cui	disease_name	sem_type	label	num_raw_rows
Compound::DB00418	DB00418	Secobarbital	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038220	C0038220	Status Epilepticus	Disease or Syndrome	approved	1
Compound::DB00829	DB00829	Diazepam	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038220	C0038220	Status Epilepticus	Disease or Syndrome	approved	1
Compound::DB01320	DB01320	Fosphenytoin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038220	C0038220	Status Epilepticus	Disease or Syndrome	approved	1
Compound::DB01351	DB01351	Amobarbital	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038220	C0038220	Status Epilepticus	Disease or Syndrome	approved	1
Compound::DB00860	DB00860	Prednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038325	C0038325	Stevens-Johnson Syndrome	Disease or Syndrome	approved	1
Compound::DB01285	DB01285	Corticotropin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038325	C0038325	Stevens-Johnson Syndrome	Disease or Syndrome	approved	1
Compound::DB00338	DB00338	Omeprazole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038358	C0038358	Gastric ulcer	Disease or Syndrome	approved	1
Compound::DB00448	DB00448	Lansoprazole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038358	C0038358	Gastric ulcer	Disease or Syndrome	approved	1
Compound::DB00501	DB00501	Cimetidine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038358	C0038358	Gastric ulcer	Disease or Syndrome	approved	1
Compound::DB00517	DB00517	Anisotropine Methylbromide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038358	C0038358	Gastric ulcer	Disease or Syndrome	approved	1
Compound::DB00585	DB00585	Nizatidine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038358	C0038358	Gastric ulcer	Disease or Syndrome	approved	1
Compound::DB00863	DB00863	Ranitidine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038358	C0038358	Gastric ulcer	Disease or Syndrome	approved	1
Compound::DB00927	DB00927	Famotidine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038358	C0038358	Gastric ulcer	Disease or Syndrome	approved	1
Compound::DB00940	DB00940	Methantheline	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038358	C0038358	Gastric ulcer	Disease or Syndrome	approved	1
Compound::DB04843	DB04843	Mepenzolate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038358	C0038358	Gastric ulcer	Disease or Syndrome	approved	1
Compound::DB06723	DB06723	Aluminum hydroxide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038358	C0038358	Gastric ulcer	Disease or Syndrome	approved	1
Compound::DB08806	DB08806	Roxatidine acetate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038358	C0038358	Gastric ulcer	Disease or Syndrome	approved	1
Compound::DB00620	DB00620	Triamcinolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038363	C0038363	Aphthous Stomatitis	Disease or Syndrome	approved	1
Compound::DB00741	DB00741	Hydrocortisone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038363	C0038363	Aphthous Stomatitis	Disease or Syndrome	approved	1
Compound::DB01025	DB01025	Amlexanox	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038363	C0038363	Aphthous Stomatitis	Disease or Syndrome	approved	1
Compound::DB01380	DB01380	Cortisone acetate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038363	C0038363	Aphthous Stomatitis	Disease or Syndrome	approved	1
Compound::DB09353	DB09353	Sulfur	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038363	C0038363	Aphthous Stomatitis	Disease or Syndrome	approved	1
Compound::DB01053	DB01053	Benzylpenicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038395	C0038395	Streptococcal Infections	Disease or Syndrome	approved	1
Compound::DB01627	DB01627	Lincomycin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038395	C0038395	Streptococcal Infections	Disease or Syndrome	approved	1
Compound::DB02703	DB02703	Fusidic Acid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038395	C0038395	Streptococcal Infections	Disease or Syndrome	approved	1
Compound::DB09320	DB09320	Procaine benzylpenicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038395	C0038395	Streptococcal Infections	Disease or Syndrome	approved	1
Compound::DB09323	DB09323	Benzathine benzylpenicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038395	C0038395	Streptococcal Infections	Disease or Syndrome	approved	1
Compound::DB00715	DB00715	Paroxetine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038436	C0038436	Post-Traumatic Stress Disorder	Mental or Behavioral Dysfunction	approved	1
Compound::DB01104	DB01104	Sertraline	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038436	C0038436	Post-Traumatic Stress Disorder	Mental or Behavioral Dysfunction	approved	1
Compound::DB00476	DB00476	Duloxetine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038437	C0038437	Female stress incontinence	Disease or Syndrome	approved	1
Compound::DB00175	DB00175	Pravastatin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038454	C0038454	Cerebrovascular accident	Disease or Syndrome	approved	1
Compound::DB00178	DB00178	Ramipril	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038454	C0038454	Cerebrovascular accident	Disease or Syndrome	approved	1
Compound::DB00381	DB00381	Amlodipine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038454	C0038454	Cerebrovascular accident	Disease or Syndrome	approved	1
Compound::DB00641	DB00641	Simvastatin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038454	C0038454	Cerebrovascular accident	Disease or Syndrome	approved	1
Compound::DB00966	DB00966	Telmisartan	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038454	C0038454	Cerebrovascular accident	Disease or Syndrome	approved	1
Compound::DB01076	DB01076	Atorvastatin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038454	C0038454	Cerebrovascular accident	Disease or Syndrome	approved	1
Compound::DB01098	DB01098	Rosuvastatin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038454	C0038454	Cerebrovascular accident	Disease or Syndrome	approved	1
Compound::DB09030	DB09030	Vorapaxar	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038454	C0038454	Cerebrovascular accident	Disease or Syndrome	approved	1
Compound::DB00602	DB00602	Ivermectin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038463	C0038463	Strongyloidiasis	Disease or Syndrome	approved	1
Compound::DB00730	DB00730	Thiabendazole	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038463	C0038463	Strongyloidiasis	Disease or Syndrome	approved	1
Compound::DB00393	DB00393	Nimodipine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0038525	C0038525	Subarachnoid Hemorrhage	Disease or Syndrome	approved	1
Compound::DB00328	DB00328	Indomethacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039103	C0039103	Synovitis	Disease or Syndrome	approved	1
Compound::DB00443	DB00443	Betamethasone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039103	C0039103	Synovitis	Disease or Syndrome	approved	1
Compound::DB00620	DB00620	Triamcinolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039103	C0039103	Synovitis	Disease or Syndrome	approved	1
Compound::DB00741	DB00741	Hydrocortisone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039103	C0039103	Synovitis	Disease or Syndrome	approved	1
Compound::DB00860	DB00860	Prednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039103	C0039103	Synovitis	Disease or Syndrome	approved	1
Compound::DB00936	DB00936	Salicylic acid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039103	C0039103	Synovitis	Disease or Syndrome	approved	1
Compound::DB00959	DB00959	Methylprednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039103	C0039103	Synovitis	Disease or Syndrome	approved	1
Compound::DB01380	DB01380	Cortisone acetate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039103	C0039103	Synovitis	Disease or Syndrome	approved	1
Compound::DB01397	DB01397	Magnesium salicylate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039103	C0039103	Synovitis	Disease or Syndrome	approved	1
Compound::DB00199	DB00199	Erythromycin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039128	C0039128	Syphilis	Disease or Syndrome	approved	1
Compound::DB00254	DB00254	Doxycycline	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039128	C0039128	Syphilis	Disease or Syndrome	approved	1
Compound::DB00595	DB00595	Oxytetracycline	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039128	C0039128	Syphilis	Disease or Syndrome	approved	1
Compound::DB00618	DB00618	Demeclocycline	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039128	C0039128	Syphilis	Disease or Syndrome	approved	1
Compound::DB00681	DB00681	Amphotericin B	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039128	C0039128	Syphilis	Disease or Syndrome	approved	1
Compound::DB00759	DB00759	Tetracycline	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039128	C0039128	Syphilis	Disease or Syndrome	approved	1
Compound::DB01017	DB01017	Minocycline	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039128	C0039128	Syphilis	Disease or Syndrome	approved	1
Compound::DB01053	DB01053	Benzylpenicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039128	C0039128	Syphilis	Disease or Syndrome	approved	1
Compound::DB02703	DB02703	Fusidic Acid	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039128	C0039128	Syphilis	Disease or Syndrome	approved	1
Compound::DB09320	DB09320	Procaine benzylpenicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039128	C0039128	Syphilis	Disease or Syndrome	approved	1
Compound::DB01053	DB01053	Benzylpenicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039131	C0039131	Syphilis, Congenital	Disease or Syndrome	approved	1
Compound::DB09320	DB09320	Procaine benzylpenicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039131	C0039131	Syphilis, Congenital	Disease or Syndrome	approved	1
Compound::DB01053	DB01053	Benzylpenicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039133	C0039133	Syphilis, Latent	Disease or Syndrome	approved	1
Compound::DB09320	DB09320	Procaine benzylpenicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039133	C0039133	Syphilis, Latent	Disease or Syndrome	approved	1
Compound::DB00187	DB00187	Esmolol	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039240	C0039240	Supraventricular tachycardia	Disease or Syndrome	approved	1
Compound::DB00571	DB00571	Propranolol	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039240	C0039240	Supraventricular tachycardia	Disease or Syndrome	approved	1
Compound::DB06803	DB06803	Niclosamide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039254	C0039254	Teniasis	Disease or Syndrome	approved	1
Compound::DB00620	DB00620	Triamcinolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039483	C0039483	Giant Cell Arteritis	Disease or Syndrome	approved	1
Compound::DB00860	DB00860	Prednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039483	C0039483	Giant Cell Arteritis	Disease or Syndrome	approved	1
Compound::DB00328	DB00328	Indomethacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039503	C0039503	Tendinitis	Disease or Syndrome	approved	1
Compound::DB00443	DB00443	Betamethasone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039503	C0039503	Tendinitis	Disease or Syndrome	approved	1
Compound::DB00605	DB00605	Sulindac	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039503	C0039503	Tendinitis	Disease or Syndrome	approved	1
Compound::DB00620	DB00620	Triamcinolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039503	C0039503	Tendinitis	Disease or Syndrome	approved	1
Compound::DB00741	DB00741	Hydrocortisone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039503	C0039503	Tendinitis	Disease or Syndrome	approved	1
Compound::DB00788	DB00788	Naproxen	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039503	C0039503	Tendinitis	Disease or Syndrome	approved	1
Compound::DB00860	DB00860	Prednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039503	C0039503	Tendinitis	Disease or Syndrome	approved	1
Compound::DB00959	DB00959	Methylprednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039503	C0039503	Tendinitis	Disease or Syndrome	approved	1
Compound::DB01380	DB01380	Cortisone acetate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039503	C0039503	Tendinitis	Disease or Syndrome	approved	1
Compound::DB00328	DB00328	Indomethacin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039520	C0039520	Tenosynovitis	Disease or Syndrome	approved	1
Compound::DB00443	DB00443	Betamethasone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039520	C0039520	Tenosynovitis	Disease or Syndrome	approved	1
Compound::DB00620	DB00620	Triamcinolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039520	C0039520	Tenosynovitis	Disease or Syndrome	approved	1
Compound::DB00741	DB00741	Hydrocortisone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039520	C0039520	Tenosynovitis	Disease or Syndrome	approved	1
Compound::DB00860	DB00860	Prednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039520	C0039520	Tenosynovitis	Disease or Syndrome	approved	1
Compound::DB00959	DB00959	Methylprednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039520	C0039520	Tenosynovitis	Disease or Syndrome	approved	1
Compound::DB01234	DB01234	Dexamethasone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039520	C0039520	Tenosynovitis	Disease or Syndrome	approved	1
Compound::DB01380	DB01380	Cortisone acetate	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039520	C0039520	Tenosynovitis	Disease or Syndrome	approved	1
Compound::DB00829	DB00829	Diazepam	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039614	C0039614	Tetanus	Disease or Syndrome	approved	1
Compound::DB01053	DB01053	Benzylpenicillin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039614	C0039614	Tetanus	Disease or Syndrome	approved	1
Compound::DB01070	DB01070	Dihydrotachysterol	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039621	C0039621	Tetany	Disease or Syndrome	approved	1
Compound::DB00770	DB00770	Alprostadil	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039685	C0039685	Tetralogy of Fallot	Congenital Abnormality	approved	1
Compound::DB00152	DB00152	Thiamine	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0039841	C0039841	Thiamine Deficiency	Disease or Syndrome	approved	1
Compound::DB00036	DB00036	Coagulation factor VIIa Recombinant Human	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040015	C0040015	Thrombasthenia	Disease or Syndrome	approved	1
Compound::DB00261	DB00261	Anagrelide	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040028	C0040028	Thrombocythemia, Essential	Disease or Syndrome	approved	1
Compound::DB00038	DB00038	Oprelvekin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040034	C0040034	Thrombocytopenia	Disease or Syndrome	approved	1
Compound::DB00266	DB00266	Dicoumarol	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040038	C0040038	Thromboembolism	Pathologic Function	approved	1
Compound::DB00682	DB00682	Warfarin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040038	C0040038	Thromboembolism	Pathologic Function	approved	1
Compound::DB00946	DB00946	Phenprocoumon	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040038	C0040038	Thromboembolism	Pathologic Function	approved	1
Compound::DB00266	DB00266	Dicoumarol	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040053	C0040053	Thrombosis	Pathologic Function	approved	1
Compound::DB00682	DB00682	Warfarin	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040053	C0040053	Thrombosis	Pathologic Function	approved	1
Compound::DB00946	DB00946	Phenprocoumon	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040053	C0040053	Thrombosis	Pathologic Function	approved	1
Compound::DB00550	DB00550	Propylthiouracil	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040127	C0040127	Thyroid Crisis	Disease or Syndrome	approved	1
Compound::DB00443	DB00443	Betamethasone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040147	C0040147	Thyroiditis	Disease or Syndrome	approved	1
Compound::DB00620	DB00620	Triamcinolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040147	C0040147	Thyroiditis	Disease or Syndrome	approved	1
Compound::DB00635	DB00635	Prednisone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040147	C0040147	Thyroiditis	Disease or Syndrome	approved	1
Compound::DB00741	DB00741	Hydrocortisone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040147	C0040147	Thyroiditis	Disease or Syndrome	approved	1
Compound::DB00860	DB00860	Prednisolone	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040147	C0040147	Thyroiditis	Disease or Syndrome	approved	1
