head	relation	tail
FOSB	associated_with	epilepsy
GABRB2	associated_with	epilepsy
GABRB3	associated_with	epilepsy
GABRG2	associated_with	epilepsy
GFAP	associated_with	epilepsy
GLUD1	associated_with	epilepsy
GNAO1	associated_with	epilepsy
GPX1	associated_with	epilepsy
GRIN2A	associated_with	epilepsy
GRIN2B	associated_with	epilepsy
GRM1	associated_with	epilepsy
HNRNPU	associated_with	epilepsy
ILK	associated_with	epilepsy
KCND2	associated_with	epilepsy
KCNH1	associated_with	epilepsy
MEF2C	associated_with	epilepsy
NPY2R	associated_with	epilepsy
OPRD1	associated_with	epilepsy
P2RX4	associated_with	epilepsy
ABCB1	associated_with	epilepsy
PIGH	associated_with	epilepsy
PURA	associated_with	epilepsy
SCN1A	associated_with	epilepsy
SCN2A	associated_with	epilepsy
SCN8A	associated_with	epilepsy
SCN9A	associated_with	epilepsy
SELENOW	associated_with	epilepsy
SLC1A2	associated_with	epilepsy
SLC1A3	associated_with	epilepsy
SLC12A2	associated_with	epilepsy
SNAP25	associated_with	epilepsy
STXBP1	associated_with	epilepsy
TGFB1	associated_with	epilepsy
TXNRD1	associated_with	epilepsy
UBE3A	associated_with	epilepsy
SLC35A2	associated_with	epilepsy
VDAC1	associated_with	epilepsy
VDAC2	associated_with	epilepsy
KDM5C	associated_with	epilepsy
SMC1A	associated_with	epilepsy
SPARCL1	associated_with	epilepsy
KCNAB2	associated_with	epilepsy
SYNGAP1	associated_with	epilepsy
SLC5A6	associated_with	epilepsy
PIGQ	associated_with	epilepsy
CACNA2D2	associated_with	epilepsy
SETD1A	associated_with	epilepsy
CERT1	associated_with	epilepsy
STAMBP	associated_with	epilepsy
WDR45	associated_with	epilepsy
P2RX2	associated_with	epilepsy
IQSEC2	associated_with	epilepsy
CNTNAP2	associated_with	epilepsy
AUTS2	associated_with	epilepsy
TANC2	associated_with	epilepsy
KCNH5	associated_with	epilepsy
ANKRD11	associated_with	epilepsy
ZDHHC9	associated_with	epilepsy
PCDH12	associated_with	epilepsy
RARS2	associated_with	epilepsy
SLC4A10	associated_with	epilepsy
ARID1B	associated_with	epilepsy
PCDH19	associated_with	epilepsy
ALG13	associated_with	epilepsy
L2HGDH	associated_with	epilepsy
ASXL3	associated_with	epilepsy
LMAN2L	associated_with	epilepsy
EIF2A	associated_with	epilepsy
PRRT2	associated_with	epilepsy
STX1B	associated_with	epilepsy
RAB39B	associated_with	epilepsy
EARS2	associated_with	epilepsy
NEXMIF	associated_with	epilepsy
KCNT2	associated_with	epilepsy
AGMO	associated_with	epilepsy
ACTG1	associated_with	postmenopausal osteoporosis
ADCY5	associated_with	postmenopausal osteoporosis
ANXA2	associated_with	postmenopausal osteoporosis
ATIC	associated_with	postmenopausal osteoporosis
CA2	associated_with	postmenopausal osteoporosis
CALCR	associated_with	postmenopausal osteoporosis
COL1A1	associated_with	postmenopausal osteoporosis
COL1A2	associated_with	postmenopausal osteoporosis
CYP19A1	associated_with	postmenopausal osteoporosis
CYP24A1	associated_with	postmenopausal osteoporosis
ENO1	associated_with	postmenopausal osteoporosis
FGA	associated_with	postmenopausal osteoporosis
FGB	associated_with	postmenopausal osteoporosis
GAPDH	associated_with	postmenopausal osteoporosis
GPD2	associated_with	postmenopausal osteoporosis
GPX1	associated_with	postmenopausal osteoporosis
GSN	associated_with	postmenopausal osteoporosis
IDH2	associated_with	postmenopausal osteoporosis
IL6	associated_with	postmenopausal osteoporosis
IL6R	associated_with	postmenopausal osteoporosis
LRP5	associated_with	postmenopausal osteoporosis
LTF	associated_with	postmenopausal osteoporosis
PNP	associated_with	postmenopausal osteoporosis
TNFRSF11B	associated_with	postmenopausal osteoporosis
OXCT1	associated_with	postmenopausal osteoporosis
P4HB	associated_with	postmenopausal osteoporosis
PKM	associated_with	postmenopausal osteoporosis
PLEK	associated_with	postmenopausal osteoporosis
POMC	associated_with	postmenopausal osteoporosis
PSMA2	associated_with	postmenopausal osteoporosis
PSMA5	associated_with	postmenopausal osteoporosis
PTH	associated_with	postmenopausal osteoporosis
REN	associated_with	postmenopausal osteoporosis
RSU1	associated_with	postmenopausal osteoporosis
CLEC11A	associated_with	postmenopausal osteoporosis
SOD2	associated_with	postmenopausal osteoporosis
TGFB1	associated_with	postmenopausal osteoporosis
TLN1	associated_with	postmenopausal osteoporosis
TPI1	associated_with	postmenopausal osteoporosis
TPM4	associated_with	postmenopausal osteoporosis
U2AF1	associated_with	postmenopausal osteoporosis
VCL	associated_with	postmenopausal osteoporosis
VDR	associated_with	postmenopausal osteoporosis
WNT1	associated_with	postmenopausal osteoporosis
PIR	associated_with	osteoporosis
PIR	associated_with	postmenopausal osteoporosis
PDLIM4	associated_with	postmenopausal osteoporosis
TNFSF11	associated_with	postmenopausal osteoporosis
KL	associated_with	postmenopausal osteoporosis
WDR1	associated_with	postmenopausal osteoporosis
HDAC5	associated_with	osteoporosis
HDAC5	associated_with	postmenopausal osteoporosis
GPC6	associated_with	postmenopausal osteoporosis
TUBA1B	associated_with	postmenopausal osteoporosis
CAP1	associated_with	postmenopausal osteoporosis
CCT2	associated_with	postmenopausal osteoporosis
PRDX3	associated_with	postmenopausal osteoporosis
PARK7	associated_with	postmenopausal osteoporosis
MGLL	associated_with	postmenopausal osteoporosis
DAAM2	associated_with	postmenopausal osteoporosis
PGLS	associated_with	postmenopausal osteoporosis
ZDHHC13	associated_with	postmenopausal osteoporosis
GORAB	associated_with	postmenopausal osteoporosis
ANTXR2	associated_with	postmenopausal osteoporosis
RAB7B	associated_with	postmenopausal osteoporosis
ACTG1	associated_with	acute coronary syndrome
ARHGDIB	associated_with	acute coronary syndrome
SERPINC1	associated_with	acute coronary syndrome
CAPZB	associated_with	acute coronary syndrome
CKB	associated_with	acute coronary syndrome
CKM	associated_with	acute coronary syndrome
CRP	associated_with	acute coronary syndrome
ENO1	associated_with	acute coronary syndrome
FASN	associated_with	acute coronary syndrome
GAPDH	associated_with	acute coronary syndrome
PDIA3	associated_with	acute coronary syndrome
GSN	associated_with	acute coronary syndrome
GSTP1	associated_with	acute coronary syndrome
HSPA8	associated_with	acute coronary syndrome
HSPD1	associated_with	acute coronary syndrome
IL6	associated_with	acute coronary syndrome
ITGB3	associated_with	acute coronary syndrome
LDHB	associated_with	acute coronary syndrome
MMP9	associated_with	acute coronary syndrome
PAPPA	associated_with	acute coronary syndrome
PON1	associated_with	acute coronary syndrome
PSMB1	associated_with	acute coronary syndrome
SOD2	associated_with	acute coronary syndrome
TLR4	associated_with	acute coronary syndrome
TNF	associated_with	acute coronary syndrome
TNNI3	associated_with	acute coronary syndrome
TNNT2	associated_with	acute coronary syndrome
TPM4	associated_with	acute coronary syndrome
VCL	associated_with	acute coronary syndrome
VIM	associated_with	acute coronary syndrome
TUBB1	associated_with	acute coronary syndrome
TUBA1C	associated_with	acute coronary syndrome
RAB7B	associated_with	acute coronary syndrome
ACTG2	associated_with	intestinal obstruction
CLMP	associated_with	intestinal obstruction
ACTG2	associated_with	familial visceral myopathy
ACVR1	associated_with	astrocytoma (excluding glioblastoma)
ACVR1	associated_with	glioma susceptibility
BRAF	associated_with	astrocytoma (excluding glioblastoma)
BRAF	associated_with	glioma susceptibility
ESR2	associated_with	astrocytoma (excluding glioblastoma)
ESR2	associated_with	glioma susceptibility
FGFR1	associated_with	astrocytoma (excluding glioblastoma)
FGFR1	associated_with	glioma susceptibility
HGF	associated_with	astrocytoma (excluding glioblastoma)
HGF	associated_with	glioma susceptibility
HIF1A	associated_with	astrocytoma (excluding glioblastoma)
HIF1A	associated_with	glioma susceptibility
KRAS	associated_with	astrocytoma (excluding glioblastoma)
KRAS	associated_with	glioma susceptibility
MET	associated_with	astrocytoma (excluding glioblastoma)
MET	associated_with	glioma susceptibility
MMP3	associated_with	astrocytoma (excluding glioblastoma)
MMP3	associated_with	glioma susceptibility
MMP9	associated_with	astrocytoma (excluding glioblastoma)
MMP9	associated_with	glioma susceptibility
NF1	associated_with	astrocytoma (excluding glioblastoma)
NF1	associated_with	glioma susceptibility
NOTCH1	associated_with	astrocytoma (excluding glioblastoma)
NOTCH1	associated_with	glioma susceptibility
NOTCH2	associated_with	astrocytoma (excluding glioblastoma)
NOTCH2	associated_with	glioma susceptibility
NTRK2	associated_with	astrocytoma (excluding glioblastoma)
NTRK2	associated_with	glioma susceptibility
PTPN11	associated_with	astrocytoma (excluding glioblastoma)
PTPN11	associated_with	glioma susceptibility
NCOA3	associated_with	astrocytoma (excluding glioblastoma)
NCOA3	associated_with	glioma susceptibility
LATS1	associated_with	astrocytoma (excluding glioblastoma)
LATS1	associated_with	glioma susceptibility
NDRG1	associated_with	astrocytoma (excluding glioblastoma)
NDRG1	associated_with	glioma susceptibility
DLL3	associated_with	astrocytoma (excluding glioblastoma)
DLL3	associated_with	glioma susceptibility
HEY1	associated_with	astrocytoma (excluding glioblastoma)
HEY1	associated_with	glioma susceptibility
HEY2	associated_with	astrocytoma (excluding glioblastoma)
HEY2	associated_with	glioma susceptibility
LATS2	associated_with	astrocytoma (excluding glioblastoma)
LATS2	associated_with	glioma susceptibility
KIAA1549	associated_with	astrocytoma (excluding glioblastoma)
KIAA1549	associated_with	glioma susceptibility
ACVR1	associated_with	glioma
ACVR1	associated_with	malignant glioma
ACVR1	associated_with	gliosarcoma
ALK	associated_with	glioma
ALK	associated_with	malignant glioma
ALK	associated_with	gliosarcoma
APC	associated_with	glioma
APC	associated_with	malignant glioma
APC	associated_with	gliosarcoma
APOD	associated_with	glioma
APOD	associated_with	malignant glioma
APOD	associated_with	gliosarcoma
ATM	associated_with	glioma
ATM	associated_with	malignant glioma
ATM	associated_with	gliosarcoma
ATP1B2	associated_with	glioma
ATP1B2	associated_with	malignant glioma
ATP1B2	associated_with	gliosarcoma
ATR	associated_with	glioma
ATR	associated_with	malignant glioma
ATR	associated_with	gliosarcoma
ATRX	associated_with	glioma
ATRX	associated_with	malignant glioma
ATRX	associated_with	gliosarcoma
BMI1	associated_with	glioma
BMI1	associated_with	malignant glioma
BMI1	associated_with	gliosarcoma
BRAF	associated_with	glioma
BRAF	associated_with	malignant glioma
BRAF	associated_with	gliosarcoma
BRCA2	associated_with	glioma
BRCA2	associated_with	malignant glioma
BRCA2	associated_with	gliosarcoma
CAT	associated_with	glioma
CAT	associated_with	malignant glioma
CAT	associated_with	gliosarcoma
CDKN2A	associated_with	glioma
CDKN2A	associated_with	malignant glioma
CDKN2A	associated_with	gliosarcoma
CDKN2B	associated_with	glioma
CDKN2B	associated_with	malignant glioma
CDKN2B	associated_with	gliosarcoma
CDKN2C	associated_with	glioma
CDKN2C	associated_with	malignant glioma
CDKN2C	associated_with	gliosarcoma
CHI3L1	associated_with	glioma
CHI3L1	associated_with	malignant glioma
CHI3L1	associated_with	gliosarcoma
CLCN2	associated_with	glioma
CLCN2	associated_with	malignant glioma
CLCN2	associated_with	gliosarcoma
CLCN3	associated_with	glioma
CLCN3	associated_with	malignant glioma
CLCN3	associated_with	gliosarcoma
CLCN5	associated_with	glioma
CLCN5	associated_with	malignant glioma
CLCN5	associated_with	gliosarcoma
CCR4	associated_with	glioma
CCR4	associated_with	malignant glioma
CCR4	associated_with	gliosarcoma
KLF6	associated_with	glioma
KLF6	associated_with	malignant glioma
KLF6	associated_with	gliosarcoma
DMXL1	associated_with	glioma
DMXL1	associated_with	malignant glioma
DMXL1	associated_with	gliosarcoma
DMBT1	associated_with	glioma
DMBT1	associated_with	malignant glioma
DMBT1	associated_with	gliosarcoma
ERBB2	associated_with	glioma
ERBB2	associated_with	malignant glioma
ERBB2	associated_with	gliosarcoma
FGF2	associated_with	glioma
FGF2	associated_with	malignant glioma
FGF2	associated_with	gliosarcoma
FGFR1	associated_with	glioma
FGFR1	associated_with	malignant glioma
FGFR1	associated_with	gliosarcoma
FTH1	associated_with	glioma
FTH1	associated_with	malignant glioma
FTH1	associated_with	gliosarcoma
GDNF	associated_with	glioma
GDNF	associated_with	malignant glioma
GDNF	associated_with	gliosarcoma
GSTP1	associated_with	glioma
GSTP1	associated_with	malignant glioma
GSTP1	associated_with	gliosarcoma
H3-3A	associated_with	glioma
H3-3A	associated_with	malignant glioma
H3-3A	associated_with	gliosarcoma
HLA-A	associated_with	glioma
HLA-A	associated_with	malignant glioma
HLA-A	associated_with	gliosarcoma
HLA-B	associated_with	glioma
HLA-B	associated_with	malignant glioma
HLA-B	associated_with	gliosarcoma
HLA-C	associated_with	glioma
HLA-C	associated_with	malignant glioma
HLA-C	associated_with	gliosarcoma
HRAS	associated_with	glioma
HRAS	associated_with	malignant glioma
HRAS	associated_with	gliosarcoma
IDH1	associated_with	glioma
IDH1	associated_with	malignant glioma
IDH1	associated_with	gliosarcoma
IL12A	associated_with	glioma
IL12A	associated_with	malignant glioma
IL12A	associated_with	gliosarcoma
IL12B	associated_with	glioma
IL12B	associated_with	malignant glioma
IL12B	associated_with	gliosarcoma
STMN1	associated_with	glioma
STMN1	associated_with	malignant glioma
STMN1	associated_with	gliosarcoma
MDK	associated_with	glioma
MDK	associated_with	malignant glioma
MDK	associated_with	gliosarcoma
MDM2	associated_with	glioma
MDM2	associated_with	malignant glioma
MDM2	associated_with	gliosarcoma
MGMT	associated_with	glioma
MGMT	associated_with	malignant glioma
MGMT	associated_with	gliosarcoma
MSH2	associated_with	glioma
MSH2	associated_with	malignant glioma
MSH2	associated_with	gliosarcoma
MYB	associated_with	glioma
MYB	associated_with	malignant glioma
MYB	associated_with	gliosarcoma
MYBL1	associated_with	glioma
MYBL1	associated_with	malignant glioma
MYBL1	associated_with	gliosarcoma
MYLK	associated_with	glioma
MYLK	associated_with	malignant glioma
MYLK	associated_with	gliosarcoma
NBN	associated_with	glioma
NBN	associated_with	malignant glioma
NBN	associated_with	gliosarcoma
NF1	associated_with	glioma
NF1	associated_with	malignant glioma
NF1	associated_with	gliosarcoma
NTRK1	associated_with	glioma
NTRK1	associated_with	malignant glioma
NTRK1	associated_with	gliosarcoma
NTRK2	associated_with	glioma
NTRK2	associated_with	malignant glioma
NTRK2	associated_with	gliosarcoma
NTRK3	associated_with	glioma
NTRK3	associated_with	malignant glioma
NTRK3	associated_with	gliosarcoma
PIK3CA	associated_with	glioma
PIK3CA	associated_with	malignant glioma
PIK3CA	associated_with	gliosarcoma
PLK1	associated_with	glioma
PLK1	associated_with	malignant glioma
PLK1	associated_with	gliosarcoma
PMS2	associated_with	glioma
PMS2	associated_with	malignant glioma
PMS2	associated_with	gliosarcoma
PTEN	associated_with	glioma
PTEN	associated_with	malignant glioma
PTEN	associated_with	gliosarcoma
PTGS2	associated_with	glioma
PTGS2	associated_with	malignant glioma
PTGS2	associated_with	gliosarcoma
RAF1	associated_with	glioma
RAF1	associated_with	malignant glioma
RAF1	associated_with	gliosarcoma
ROS1	associated_with	glioma
ROS1	associated_with	malignant glioma
ROS1	associated_with	gliosarcoma
SLC5A5	associated_with	glioma
SLC5A5	associated_with	malignant glioma
SLC5A5	associated_with	gliosarcoma
SOD1	associated_with	glioma
SOD1	associated_with	malignant glioma
SOD1	associated_with	gliosarcoma
SPP1	associated_with	glioma
SPP1	associated_with	malignant glioma
SPP1	associated_with	gliosarcoma
TERT	associated_with	glioma
TERT	associated_with	malignant glioma
TERT	associated_with	gliosarcoma
TFRC	associated_with	glioma
TFRC	associated_with	malignant glioma
TFRC	associated_with	gliosarcoma
TNF	associated_with	glioma
TNF	associated_with	malignant glioma
TNF	associated_with	gliosarcoma
TOP2A	associated_with	glioma
TOP2A	associated_with	malignant glioma
TOP2A	associated_with	gliosarcoma
XBP1	associated_with	glioma
XBP1	associated_with	malignant glioma
XBP1	associated_with	gliosarcoma
XRCC1	associated_with	glioma
XRCC1	associated_with	malignant glioma
XRCC1	associated_with	gliosarcoma
H3C2	associated_with	glioma
H3C2	associated_with	malignant glioma
H3C2	associated_with	gliosarcoma
PPM1D	associated_with	glioma
PPM1D	associated_with	malignant glioma
