head	relation	tail
Clotrimazole	indication	oral candidiasis
Clotrimazole	indication	candidiasis
Nystatin	indication	oral candidiasis
Nystatin	indication	candidiasis
Amphotericin B	indication	oral candidiasis
Amphotericin B	indication	candidiasis
Salmeterol	indication	intrinsic asthma
Fluticasone propionate	indication	intrinsic asthma
Formoterol	indication	intrinsic asthma
Montelukast	indication	intrinsic asthma
Zileuton	indication	intrinsic asthma
Salmeterol	indication	allergic asthma
Fluticasone propionate	indication	allergic asthma
Formoterol	indication	allergic asthma
Montelukast	indication	allergic asthma
Zileuton	indication	allergic asthma
Mesalazine	indication	ulcerative proctosigmoiditis
Edaravone	indication	stroke disorder
Butylphthalide	indication	obsolete susceptibility to ischemic stroke
Butylphthalide	indication	stroke disorder
Alteplase	indication	obsolete susceptibility to ischemic stroke
Alteplase	indication	stroke disorder
Edaravone	indication	amyotrophic lateral sclerosis
Riluzole	indication	amyotrophic lateral sclerosis
Epicriptine	indication	Alzheimer disease
Pramiracetam	indication	Alzheimer disease
Acetylcarnitine	indication	Alzheimer disease
Epicriptine	indication	Alzheimer disease without neurofibrillary tangles
Epicriptine	indication	cerebellar degeneration
Epicriptine	indication	Reye syndrome
Epicriptine	indication	Pick disease
Ipidacrine	indication	Alzheimer disease
Ipidacrine	indication	Alzheimer disease without neurofibrillary tangles
Ipidacrine	indication	cerebellar degeneration
Ipidacrine	indication	Reye syndrome
Ipidacrine	indication	Pick disease
Galantamine	indication	Alzheimer disease
Galantamine	indication	Pick disease
Tacrine	indication	Alzheimer disease
Tacrine	indication	Alzheimer disease without neurofibrillary tangles
Tacrine	indication	cerebellar degeneration
Tacrine	indication	Pick disease
Acetylcarnitine	indication	Alzheimer disease without neurofibrillary tangles
Acetylcarnitine	indication	Reye syndrome
Acetylcarnitine	indication	Pick disease
Rivastigmine	indication	Alzheimer disease
Rivastigmine	indication	Alzheimer disease without neurofibrillary tangles
Rivastigmine	indication	Reye syndrome
Rivastigmine	indication	Pick disease
Donepezil	indication	Alzheimer disease
Donepezil	indication	Alzheimer disease without neurofibrillary tangles
Donepezil	indication	cerebellar degeneration
Donepezil	indication	Reye syndrome
Donepezil	indication	Pick disease
Velaglucerase alfa	indication	Gaucher disease
Taliglucerase alfa	indication	Gaucher disease
Alglucerase	indication	Gaucher disease
Beraprost	indication	pulmonary arterial hypertension
Treprostinil	indication	pulmonary arterial hypertension
Iloprost	indication	pulmonary arterial hypertension
Riociguat	indication	pulmonary arterial hypertension
Selexipag	indication	pulmonary arterial hypertension
Macitentan	indication	pulmonary arterial hypertension
Terguride	indication	pulmonary arterial hypertension
Epoprostenol	indication	pulmonary arterial hypertension
Ambrisentan	indication	pulmonary arterial hypertension
Bosentan	indication	pulmonary arterial hypertension
Sildenafil	indication	pulmonary arterial hypertension
Vonoprazan	indication	duodenal ulcer (disease)
Nizatidine	indication	duodenal ulcer (disease)
Famotidine	indication	duodenal ulcer (disease)
Omeprazole	indication	duodenal ulcer (disease)
Ranitidine	indication	duodenal ulcer (disease)
Sucralfate	indication	duodenal ulcer (disease)
Cimetidine	indication	duodenal ulcer (disease)
Dexrabeprazole	indication	duodenal ulcer (disease)
Rabeprazole	indication	duodenal ulcer (disease)
Lansoprazole	indication	duodenal ulcer (disease)
Vonoprazan	indication	esophagitis (disease)
Vonoprazan	indication	peptic esophagitis
Vonoprazan	indication	gastroesophageal reflux disease
Camostat	indication	esophagitis (disease)
Camostat	indication	peptic esophagitis
Camostat	indication	gastroesophageal reflux disease
Amlodipine	indication	Prinzmetal angina
Verapamil	indication	Prinzmetal angina
Diltiazem	indication	Prinzmetal angina
Nifedipine	indication	Prinzmetal angina
Atorvastatin	indication	Prinzmetal angina
Carbenoxolone	indication	esophageal ulcer
Carbenoxolone	indication	esophageal disease
Porfimer sodium	indication	esophageal cancer
Porfimer sodium	indication	carcinoma of esophagus
Tandospirone	indication	bruxism (disease)
Ataluren	indication	Duchenne muscular dystrophy
Ataluren	indication	muscular dystrophy
Ataluren	indication	Becker muscular dystrophy
Deflazacort	indication	Duchenne muscular dystrophy
Deflazacort	indication	muscular dystrophy
Golodirsen	indication	Duchenne muscular dystrophy
Golodirsen	indication	muscular dystrophy
Eteplirsen	indication	Duchenne muscular dystrophy
Eteplirsen	indication	muscular dystrophy
Eteplirsen	indication	Becker muscular dystrophy
Fidaxomicin	indication	Clostridium infectious disease
Bezlotoxumab	indication	Clostridium difficile colitis
Bezlotoxumab	indication	Clostridium infectious disease
Benzoic acid	indication	scleroderma (disease)
Benzoic acid	indication	localized scleroderma
Benzoic acid	indication	systemic sclerosis
Aminobenzoic acid	indication	systemic sclerosis
Bosentan	indication	scleroderma (disease)
Bosentan	indication	localized scleroderma
Bosentan	indication	systemic sclerosis
Ciprofloxacin	indication	acute gonococcal cervicitis
Azithromycin	indication	acute gonococcal cervicitis
Ofloxacin	indication	acute gonococcal cervicitis
Cefixime	indication	acute gonococcal cervicitis
Oxytetracycline	indication	acute gonococcal cervicitis
Enoxacin	indication	acute gonococcal cervicitis
Ceftriaxone	indication	acute gonococcal cervicitis
Fusidic acid	indication	acute gonococcal cervicitis
Ampicillin	indication	acute gonococcal cervicitis
Ceftizoxime	indication	acute gonococcal cervicitis
Tetracycline	indication	acute gonococcal cervicitis
Doxycycline	indication	acute gonococcal cervicitis
Cefuroxime	indication	acute gonococcal cervicitis
Mezlocillin	indication	acute gonococcal cervicitis
Spectinomycin	indication	acute gonococcal cervicitis
Trovafloxacin	indication	acute gonococcal cervicitis
Amphotericin B	indication	acute gonococcal cervicitis
Grepafloxacin	indication	acute gonococcal cervicitis
Erythromycin	indication	acute gonococcal cervicitis
Gatifloxacin	indication	acute gonococcal cervicitis
Minocycline	indication	acute gonococcal cervicitis
Ciprofloxacin	indication	maxillary sinusitis
Ofloxacin	indication	maxillary sinusitis
Clarithromycin	indication	maxillary sinusitis
Loracarbef	indication	maxillary sinusitis
Norfloxacin	indication	maxillary sinusitis
Cefuroxime	indication	maxillary sinusitis
Levofloxacin	indication	maxillary sinusitis
Ofloxacin	indication	gonorrhea
Enoxacin	indication	gonorrhea
Ceftriaxone	indication	gonorrhea
Norfloxacin	indication	gonorrhea
Ampicillin	indication	gonorrhea
Ceftizoxime	indication	gonorrhea
Tetracycline	indication	gonorrhea
Doxycycline	indication	gonorrhea
Cefuroxime	indication	gonorrhea
Mezlocillin	indication	gonorrhea
Bacampicillin	indication	gonorrhea
Cefoxitin	indication	gonorrhea
Meclocycline	indication	gonorrhea
Spectinomycin	indication	gonorrhea
Amphotericin B	indication	gonorrhea
Demeclocycline	indication	gonorrhea
Grepafloxacin	indication	gonorrhea
Erythromycin	indication	gonorrhea
Minocycline	indication	gonorrhea
Phenoxymethylpenicillin	indication	pharyngitis
Cefixime	indication	pharyngitis
Oxytetracycline	indication	pharyngitis
Fusidic acid	indication	pharyngitis
Oxacillin	indication	pharyngitis
Cloxacillin	indication	pharyngitis
Tetracycline	indication	pharyngitis
Bacampicillin	indication	pharyngitis
Cefradine	indication	pharyngitis
Cyclacillin	indication	pharyngitis
Amoxicillin	indication	pharyngitis
Meclocycline	indication	pharyngitis
Demeclocycline	indication	pharyngitis
Minocycline	indication	pharyngitis
Evocalcet	indication	hyperparathyroidism
Etelcalcetide	indication	hyperparathyroidism
Idelalisib	indication	chronic lymphocytic leukemia/small lymphocytic lymphoma
Duvelisib	indication	chronic lymphocytic leukemia/small lymphocytic lymphoma
Chlorhexidine	indication	gingivitis
Sodium phosphate, monobasic	indication	hypophosphatemia (disease)
Dihydrotachysterol	indication	hypophosphatemia (disease)
Calcitriol	indication	hypophosphatemia (disease)
Inositol	indication	hypoalphalipoproteinemia
Simvastatin	indication	hypoalphalipoproteinemia
Lovastatin	indication	hypoalphalipoproteinemia
Fenofibrate	indication	hypoalphalipoproteinemia
Fenofibric acid	indication	hypoalphalipoproteinemia
Cefuroxime	indication	Lyme disease
Oxytetracycline	indication	actinomycosis
Oxytetracycline	indication	erythrasma
Oxytetracycline	indication	Actinomycetales infectious disease
Fusidic acid	indication	actinomycosis
Fusidic acid	indication	erythrasma
Fusidic acid	indication	Actinomycetales infectious disease
Benzylpenicillin	indication	actinomycosis
Benzylpenicillin	indication	erythrasma
Benzylpenicillin	indication	Actinomycetales infectious disease
Tetracycline	indication	actinomycosis
Tetracycline	indication	erythrasma
Tetracycline	indication	Actinomycetales infectious disease
Doxycycline	indication	actinomycosis
Doxycycline	indication	erythrasma
Doxycycline	indication	Actinomycetales infectious disease
Meclocycline	indication	actinomycosis
Meclocycline	indication	erythrasma
Meclocycline	indication	Actinomycetales infectious disease
Amphotericin B	indication	actinomycosis
Amphotericin B	indication	erythrasma
Amphotericin B	indication	Actinomycetales infectious disease
Demeclocycline	indication	actinomycosis
Demeclocycline	indication	erythrasma
Demeclocycline	indication	Actinomycetales infectious disease
Minocycline	indication	actinomycosis
Minocycline	indication	erythrasma
Minocycline	indication	Actinomycetales infectious disease
Phenoxymethylpenicillin	indication	necrotizing ulcerative gingivitis
Benzylpenicillin	indication	necrotizing ulcerative gingivitis
Procaine benzylpenicillin	indication	necrotizing ulcerative gingivitis
Minocycline	indication	necrotizing ulcerative gingivitis
Phenoxymethylpenicillin	indication	erysipelas
Procaine benzylpenicillin	indication	erysipelas
Metronidazole	indication	anaerobic bacteria infectious disease
Clindamycin	indication	anaerobic bacteria infectious disease
Phenoxymethylpenicillin	indication	gingivitis
Oxytetracycline	indication	gingivitis
Fusidic acid	indication	gingivitis
Benzylpenicillin	indication	gingivitis
Tetracycline	indication	gingivitis
Procaine benzylpenicillin	indication	gingivitis
Meclocycline	indication	gingivitis
Amphotericin B	indication	gingivitis
Demeclocycline	indication	gingivitis
Minocycline	indication	gingivitis
Phenoxymethylpenicillin	indication	scarlet fever
Phenoxymethylpenicillin	indication	staphylococcal scarlet fever
Benzylpenicillin	indication	scarlet fever
Benzylpenicillin	indication	staphylococcal scarlet fever
Procaine benzylpenicillin	indication	scarlet fever
Procaine benzylpenicillin	indication	staphylococcal scarlet fever
Homatropine	indication	cycloplegia
Cyclopentolate	indication	cycloplegia
Scopolamine	indication	cycloplegia
Tropicamide	indication	cycloplegia
Homatropine	indication	irritable bowel syndrome
Homatropine	indication	Clostridium difficile colitis
Linaclotide	indication	irritable bowel syndrome
Linaclotide	indication	Clostridium difficile colitis
Linaclotide	indication	neurocirculatory asthenia
Homatropine methylbromide	indication	irritable bowel syndrome
Homatropine methylbromide	indication	Clostridium difficile colitis
Homatropine methylbromide	indication	neurocirculatory asthenia
Dicyclomine	indication	irritable bowel syndrome
Dicyclomine	indication	Clostridium difficile colitis
Dicyclomine	indication	neurocirculatory asthenia
Clidinium	indication	irritable bowel syndrome
Clidinium	indication	Clostridium difficile colitis
Clidinium	indication	neurocirculatory asthenia
Chlordiazepoxide	indication	irritable bowel syndrome
Chlordiazepoxide	indication	Clostridium difficile colitis
Chlordiazepoxide	indication	neurocirculatory asthenia
Scopolamine	indication	irritable bowel syndrome
Scopolamine	indication	Clostridium difficile colitis
Scopolamine	indication	neurocirculatory asthenia
Mebeverine	indication	irritable bowel syndrome
Mebeverine	indication	Clostridium difficile colitis
Mebeverine	indication	neurocirculatory asthenia
Methscopolamine	indication	irritable bowel syndrome
Methscopolamine	indication	neurocirculatory asthenia
Tecovirimat	indication	smallpox
Tecovirimat	indication	exanthema subitum
Tecovirimat	indication	variola major infectious disease
Tecovirimat	indication	contagious pustular dermatitis
Tecovirimat	indication	cowpox
Tecovirimat	indication	milker's nodule
Tecovirimat	indication	erythema infectiosum
Fluoxymesterone	indication	myotonia congenita
Dexpanthenol	indication	gastroparesis (disease)
Penicillamine	indication	cystinuria
Penicillamine	indication	glycogen storage disease
Penicillamine	indication	G6PD deficiency
Penicillamine	indication	galactosemia
Tiopronin	indication	cystinuria
Tiopronin	indication	G6PD deficiency
Tiopronin	indication	galactosemia
Potassium citrate	indication	acute urate nephropathy
Allopurinol	indication	acute urate nephropathy
Vinblastine	indication	gestational trophoblastic neoplasm
Methotrexate	indication	gestational trophoblastic neoplasm
Dactinomycin	indication	gestational trophoblastic neoplasm
Vinblastine	indication	letterer-Siwe disease
Vincristine	indication	neuroblastoma
Cyclophosphamide	indication	neuroblastoma
Doxorubicin	indication	neuroblastoma
Dinutuximab	indication	neuroblastoma
Paclitaxel	indication	Kaposi's sarcoma (disease)
Tolnaftate	indication	tinea manuum
Fluconazole	indication	vulvovaginal candidiasis
